Index,codice_struttura_erogante,codici_specialita,MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,SUNDAY,capacita_max,year
2552,res_01001901,spec_37,9,7,9,7,5,7,6,19,2013
2553,res_01001901,spec_09,5,6,4,4,4,3,4,15,2013
2554,res_01001901,spec_50,5,6,5,5,5,4,4,16,2013
2555,res_01001901,spec_08,3,3,4,6,3,4,4,12,2013
2556,res_01001901,spec_32,4,5,6,5,5,4,3,23,2013
2557,res_01001901,spec_49,1,1,1,1,2,1,1,5,2013
2558,res_01001901,spec_34,1,2,1,2,2,1,1,4,2013
2559,res_01001901,spec_36,5,7,4,4,5,3,4,25,2013
2560,res_01001901,spec_43,5,6,5,3,2,2,3,13,2013
2561,res_01001901,spec_99,14,5,12,8,14,1,1,14,2013
2562,res_01001901,spec_38,2,1,3,1,3,2,1,6,2013
2563,res_01001901,spec_29,3,3,2,2,3,2,5,10,2013
2564,res_01001901,spec_02,4,6,6,4,5,1,1,13,2013
2565,res_01001901,spec_26,9,8,9,10,9,7,7,58,2013
2566,res_01001901,spec_39,4,4,5,4,5,3,4,14,2013
2567,res_01001901,spec_40,4,4,4,3,3,2,2,18,2013
2568,res_01001901,spec_62,0,0,0,1,0,0,0,1,2013
2569,res_01001903,spec_08,1,0,0,0,0,0,0,1,2013
2570,res_01001903,spec_32,0,0,0,0,1,0,0,1,2013
2571,res_01001903,spec_60,2,2,2,2,2,1,1,24,2013
2572,res_01001903,spec_99,6,4,6,1,0,0,0,6,2013
2573,res_01001903,spec_02,13,9,16,13,14,0,0,229,2013
2574,res_01001903,spec_26,8,8,9,9,7,5,6,47,2013
2575,res_01001903,spec_56,3,2,2,3,3,2,2,19,2013
2576,res_01001903,spec_50,0,0,1,0,1,0,0,1,2013
2577,res_01001903,spec_49,1,0,0,0,1,1,0,1,2013
2578,res_01002301,spec_08,4,5,6,3,5,3,2,15,2013
2579,res_01002301,spec_29,4,4,4,4,4,2,1,48,2013
2580,res_01002301,spec_38,8,2,2,8,1,1,1,8,2013
2581,res_01002301,spec_43,6,8,7,4,6,2,1,15,2013
2582,res_01002301,spec_39,4,3,4,3,4,3,3,13,2013
2583,res_01002301,spec_36,6,10,7,12,7,4,5,34,2013
2584,res_01002301,spec_26,7,8,6,6,7,6,7,52,2013
2585,res_01002301,spec_49,1,2,1,2,1,2,2,9,2013
2586,res_01002301,spec_40,3,4,4,2,3,2,2,14,2013
2587,res_01002301,spec_21,1,1,1,1,1,1,0,3,2013
2588,res_01002301,spec_37,1,1,1,0,1,0,0,2,2013
2589,res_01002301,spec_64,13,9,14,16,13,2,2,105,2013
2590,res_01002301,spec_33,1,0,0,0,0,0,0,1,2013
2591,res_01002301,spec_19,1,1,1,1,1,0,0,8,2013
2592,res_01002301,spec_09,10,7,7,6,8,6,4,26,2013
2593,res_01002301,spec_32,6,4,4,7,5,5,4,31,2013
2594,res_01002301,spec_34,7,9,9,6,3,1,1,10,2013
2595,res_01002301,spec_50,4,4,3,3,3,3,2,13,2013
2596,res_01002301,spec_18,9,7,7,6,5,1,1,93,2013
2597,res_01002302,spec_21,6,6,6,6,4,4,4,24,2013
2598,res_01002302,spec_29,0,0,0,0,0,0,1,1,2013
2599,res_01002302,spec_08,0,0,0,0,1,0,0,1,2013
2600,res_01002302,spec_31,4,5,4,5,4,4,4,11,2013
2601,res_01002302,spec_99,12,4,7,7,7,0,0,12,2013
2602,res_01002302,spec_02,4,9,4,6,2,0,0,40,2013
2603,res_01002302,spec_49,0,0,0,0,1,0,1,2,2013
2604,res_01002302,spec_36,4,0,1,6,0,0,0,6,2013
2605,res_01002302,spec_37,12,8,10,10,13,4,5,22,2013
2606,res_01002302,spec_26,4,4,5,5,4,5,4,26,2013
2607,res_01002302,spec_50,1,1,0,1,0,0,1,2,2013
2608,res_01002302,spec_09,7,8,6,5,2,1,1,11,2013
2609,res_01002302,spec_60,3,2,3,2,3,16,0,25,2013
2610,res_01002302,spec_32,0,0,0,0,1,0,0,1,2013
2611,res_01002303,spec_60,3,3,3,3,2,3,1,40,2013
2612,res_01002303,spec_56,3,3,2,3,2,0,0,18,2013
2613,res_01002304,spec_60,5,6,5,5,6,1,2,92,2013
2614,res_01002304,spec_56,4,6,4,5,5,0,0,66,2013
2615,res_01002601,spec_37,10,8,11,8,7,3,6,20,2013
2616,res_01002601,spec_08,5,4,3,4,5,2,2,11,2013
2617,res_01002601,spec_39,0,1,1,1,2,1,0,2,2013
2618,res_01002601,spec_26,9,8,8,9,10,8,7,65,2013
2619,res_01002601,spec_09,9,9,8,8,7,5,7,23,2013
2620,res_01002601,spec_58,2,3,1,1,1,0,0,9,2013
2621,res_01002601,spec_36,5,4,9,5,5,4,4,32,2013
2622,res_01002601,spec_68,3,3,3,4,2,0,0,25,2013
2623,res_01002601,spec_50,2,3,2,4,2,3,3,9,2013
2624,res_01002601,spec_43,5,6,5,4,5,2,5,13,2013
2625,res_01002601,spec_49,3,14,5,13,2,2,2,21,2013
2626,res_01002601,spec_40,3,3,4,3,4,3,2,12,2013
2627,res_01002601,spec_29,2,2,2,2,2,1,1,7,2013
2628,res_01002601,spec_64,12,5,8,9,7,2,3,50,2013
2629,res_01002601,spec_24,3,2,2,3,2,2,2,13,2013
2630,res_01002601,spec_38,4,4,8,5,2,1,1,11,2013
2631,res_01002601,spec_60,3,1,1,1,0,0,0,10,2013
2632,res_01002601,spec_56,4,4,4,3,4,0,0,44,2013
2633,res_01002601,spec_32,5,5,5,5,3,5,4,20,2013
2634,res_01002601,spec_34,13,13,8,8,9,1,1,13,2013
2635,res_01002601,spec_35,1,4,2,0,1,0,0,4,2013
2636,res_01002602,spec_60,1,2,1,1,1,0,0,9,2013
2637,res_01002602,spec_26,4,2,1,2,2,0,2,14,2013
2638,res_01002602,spec_56,1,0,1,0,0,0,0,4,2013
2639,res_01002603,spec_43,1,1,0,0,0,0,1,2,2013
2640,res_01002603,spec_49,5,8,2,4,2,2,1,40,2013
2641,res_01002603,spec_50,2,3,3,4,3,2,2,11,2013
2642,res_01002603,spec_32,5,4,4,3,5,4,3,19,2013
2643,res_01002603,spec_26,8,7,7,7,8,6,5,48,2013
2644,res_01002603,spec_24,0,0,0,0,0,0,1,1,2013
2645,res_01002603,spec_36,9,6,5,11,4,5,4,28,2013
2646,res_01002603,spec_09,9,12,11,11,11,4,6,29,2013
2647,res_01002603,spec_34,1,2,3,2,0,0,0,3,2013
2648,res_01002603,spec_37,5,12,6,9,8,2,5,15,2013
2649,res_01002603,spec_38,7,3,7,3,6,1,2,10,2013
2650,res_01002603,spec_64,6,3,9,3,3,0,0,33,2013
2651,res_01002603,spec_08,3,2,3,3,3,3,1,7,2013
2652,res_01002603,spec_39,5,4,6,4,5,3,4,11,2013
2653,res_01002604,spec_50,2,2,3,3,3,2,3,7,2013
2654,res_01002604,spec_02,5,5,6,4,5,1,0,26,2013
2655,res_01002604,spec_36,4,3,5,4,2,2,3,16,2013
2656,res_01002604,spec_39,1,1,2,1,0,0,1,2,2013
2657,res_01002604,spec_32,4,6,4,4,3,4,4,17,2013
2658,res_01002604,spec_08,3,3,3,3,3,4,3,9,2013
2659,res_01002604,spec_40,2,3,3,3,3,2,1,12,2013
2660,res_01002604,spec_29,1,2,2,2,1,2,1,6,2013
2661,res_01002604,spec_49,2,2,1,2,2,2,1,6,2013
2662,res_01002604,spec_37,6,7,7,8,4,5,7,21,2013
2663,res_01002604,spec_43,5,5,6,6,3,4,4,14,2013
2664,res_01002604,spec_26,7,6,6,6,7,5,5,35,2013
2665,res_01002604,spec_09,4,8,7,5,4,5,6,26,2013
2666,res_01002604,spec_99,14,13,16,11,14,0,0,16,2013
2667,res_01002604,spec_60,2,1,1,1,1,0,0,5,2013
2668,res_01002605,spec_38,2,1,1,0,1,1,3,5,2013
2669,res_01002605,spec_99,12,14,18,9,12,1,0,18,2013
2670,res_01002605,spec_02,2,3,5,2,2,0,0,14,2013
2671,res_01002605,spec_40,0,0,0,0,1,0,0,1,2013
2672,res_01002605,spec_08,1,1,1,1,2,1,1,3,2013
2673,res_01002605,spec_36,6,4,4,5,3,2,3,20,2013
2674,res_01002605,spec_43,3,4,4,3,2,1,1,8,2013
2675,res_01002605,spec_37,6,6,9,7,5,6,5,15,2013
2676,res_01002605,spec_09,4,3,5,5,5,3,4,25,2013
2677,res_01002605,spec_26,8,9,6,7,8,7,7,35,2013
2678,res_01002605,spec_32,1,0,0,1,0,0,0,1,2013
2679,res_01002605,spec_50,4,5,4,4,4,4,3,13,2013
2680,res_01002605,spec_49,2,2,1,2,2,1,1,6,2013
2681,res_01002606,spec_60,3,3,2,2,4,1,1,11,2013
2682,res_01002606,spec_32,0,0,0,0,1,0,0,1,2013
2683,res_01002606,spec_49,0,1,0,0,0,0,0,1,2013
2684,res_01002606,spec_40,1,0,0,0,0,1,0,1,2013
2685,res_01002606,spec_24,0,0,0,0,1,0,0,1,2013
2686,res_01002606,spec_56,2,2,3,3,3,0,0,15,2013
2687,res_01002606,spec_02,6,3,3,4,1,0,0,40,2013
2688,res_01002606,spec_50,0,0,0,1,0,0,1,1,2013
2689,res_01002606,spec_09,1,0,0,0,0,0,0,1,2013
2690,res_01002606,spec_43,0,0,0,0,0,1,0,1,2013
2691,res_01002606,spec_26,5,4,7,5,5,4,4,27,2013
2692,res_01002701,spec_56,7,6,6,5,5,2,0,44,2013
2693,res_01002701,spec_60,2,2,2,2,3,0,0,12,2013
2694,res_01002701,spec_75,1,1,1,1,1,1,0,7,2013
2695,res_01002701,spec_26,4,6,5,3,5,4,2,20,2013
2696,res_01002702,spec_60,3,3,3,3,3,0,0,34,2013
2697,res_01002702,spec_56,1,0,0,0,1,0,0,3,2013
2698,res_01003001,spec_38,3,6,5,6,7,2,2,14,2013
2699,res_01003001,spec_26,11,11,13,10,11,9,7,118,2013
2700,res_01003001,spec_39,2,2,3,6,2,3,2,25,2013
2701,res_01003001,spec_40,4,3,3,3,3,2,1,12,2013
2702,res_01003001,spec_67,0,1,0,1,0,0,0,1,2013
2703,res_01003001,spec_43,5,4,3,4,2,1,2,10,2013
2704,res_01003001,spec_08,3,3,3,4,3,3,2,23,2013
2705,res_01003001,spec_32,5,6,5,6,6,3,3,28,2013
2706,res_01003001,spec_49,1,1,2,1,2,2,1,6,2013
2707,res_01003001,spec_36,5,5,8,6,5,4,5,30,2013
2708,res_01003001,spec_09,7,9,9,4,5,4,6,36,2013
2709,res_01003001,spec_99,22,13,16,20,24,0,0,92,2013
2710,res_01003001,spec_37,11,8,7,8,8,7,7,21,2013
2711,res_01003001,spec_64,2,2,1,1,1,0,0,7,2013
2712,res_01003001,spec_62,2,1,1,1,2,2,0,3,2013
2713,res_01003001,spec_29,3,4,3,4,2,2,2,13,2013
2714,res_01003001,spec_50,4,4,5,4,4,3,3,12,2013
2715,res_01003001,spec_34,2,1,3,3,2,1,1,4,2013
2716,res_01003002,spec_02,1,1,0,1,0,0,0,3,2013
2717,res_01003002,spec_56,2,2,2,2,2,0,0,17,2013
2718,res_01003002,spec_60,1,1,1,1,1,0,0,15,2013
2719,res_01003003,spec_26,0,1,1,0,0,0,0,1,2013
2720,res_01003003,spec_02,1,0,1,0,0,0,0,1,2013
2721,res_01003003,spec_60,1,1,1,2,2,0,0,17,2013
2722,res_01003003,spec_56,2,2,2,2,2,0,0,17,2013
2723,res_01003003,spec_64,4,3,3,0,0,0,0,4,2013
2724,res_01007901,spec_37,12,12,9,10,9,7,9,25,2013
2725,res_01007901,spec_08,6,5,6,8,5,3,5,13,2013
2726,res_01007901,spec_26,8,10,9,9,11,7,6,57,2013
2727,res_01007901,spec_02,4,3,5,3,2,0,0,35,2013
2728,res_01007901,spec_99,10,8,7,7,9,0,0,11,2013
2729,res_01007901,spec_38,3,7,4,8,7,1,1,11,2013
2730,res_01007901,spec_49,1,1,1,1,1,2,1,4,2013
2731,res_01007901,spec_50,6,5,6,5,5,6,5,17,2013
2732,res_01007901,spec_40,3,2,2,4,3,2,2,13,2013
2733,res_01007901,spec_09,8,9,8,8,6,5,6,37,2013
2734,res_01007901,spec_32,2,0,1,0,0,0,0,2,2013
2735,res_01007901,spec_43,9,9,7,6,6,3,2,19,2013
2736,res_01007901,spec_36,5,4,5,5,4,5,3,24,2013
2737,res_01007901,spec_39,3,4,7,3,3,4,2,12,2013
2738,res_01007901,spec_62,0,0,1,0,1,0,0,1,2013
2739,res_01007902,spec_60,1,2,1,1,2,1,1,7,2013
2740,res_01007902,spec_09,1,0,0,0,0,0,0,1,2013
2741,res_01007902,spec_26,3,4,3,3,3,3,2,25,2013
2742,res_01007902,spec_36,0,0,0,1,0,0,0,1,2013
2743,res_01007903,spec_99,5,4,3,0,0,0,0,5,2013
2744,res_01007903,spec_09,0,1,1,0,0,0,0,2,2013
2745,res_01007903,spec_26,3,2,2,2,3,3,2,25,2013
2746,res_01007903,spec_50,0,0,0,1,1,0,0,2,2013
2747,res_01007904,spec_36,4,3,6,5,2,2,3,13,2013
2748,res_01007904,spec_37,4,7,4,3,2,2,3,10,2013
2749,res_01007904,spec_09,3,6,6,6,8,3,3,17,2013
2750,res_01007904,spec_49,0,0,0,0,1,1,0,1,2013
2751,res_01007904,spec_50,0,1,1,0,0,0,0,1,2013
2752,res_01007904,spec_26,5,6,6,5,5,5,4,30,2013
2753,res_01007905,spec_09,0,1,0,0,0,0,0,1,2013
2754,res_01007905,spec_50,1,0,1,0,0,0,1,1,2013
2755,res_01007905,spec_02,1,1,2,2,1,0,0,12,2013
2756,res_01007905,spec_49,0,0,1,0,0,0,0,1,2013
2757,res_01007905,spec_43,0,0,0,1,0,0,0,1,2013
2758,res_01007905,spec_60,3,3,2,3,2,1,0,15,2013
2759,res_01007905,spec_26,3,6,4,5,5,4,4,37,2013
2760,res_01008500,spec_49,2,3,2,1,1,3,2,10,2013
2761,res_01008500,spec_52,3,10,3,2,2,1,1,25,2013
2762,res_01008500,spec_37,15,9,12,10,14,7,7,29,2013
2763,res_01008500,spec_56,5,3,3,9,3,1,0,24,2013
2764,res_01008500,spec_38,6,6,4,3,5,2,1,11,2013
2765,res_01008500,spec_09,13,11,11,10,9,4,5,40,2013
2766,res_01008500,spec_60,2,2,2,2,2,1,1,21,2013
2767,res_01008500,spec_67,3,3,3,3,3,1,2,7,2013
2768,res_01008500,spec_73,1,2,1,1,3,1,2,6,2013
2769,res_01008500,spec_36,13,10,9,13,6,4,4,39,2013
2770,res_01008500,spec_39,4,4,5,5,4,3,4,17,2013
2771,res_01008500,spec_24,2,3,3,3,3,3,3,15,2013
2772,res_01008500,spec_26,14,14,13,13,13,8,10,166,2013
2773,res_01008500,spec_04,4,4,4,3,2,0,0,11,2013
2774,res_01008500,spec_32,8,6,6,7,5,4,6,54,2013
2775,res_01008500,spec_08,4,5,4,5,4,3,4,12,2013
2776,res_01008500,spec_50,4,5,5,4,4,3,3,15,2013
2777,res_01008500,spec_43,6,15,5,14,6,3,4,32,2013
2778,res_01008500,spec_34,4,5,4,3,3,2,1,6,2013
2779,res_01008500,spec_40,2,4,2,3,2,2,1,10,2013
2780,res_01008500,spec_64,9,10,13,8,11,2,1,111,2013
2781,res_01008500,spec_68,6,6,4,5,3,4,2,31,2013
2782,res_01008500,spec_14,3,5,7,3,6,3,1,13,2013
2783,res_01008500,spec_29,5,5,4,4,4,2,2,22,2013
2784,res_01008500,spec_58,3,2,2,2,3,1,1,10,2013
2785,res_01012001,spec_60,2,1,3,3,3,1,0,18,2013
2786,res_01012001,spec_09,9,9,6,9,8,3,3,22,2013
2787,res_01012001,spec_67,1,1,1,1,1,1,0,1,2013
2788,res_01012001,spec_64,7,5,8,8,6,0,0,65,2013
2789,res_01012001,spec_40,4,4,4,3,3,2,1,41,2013
2790,res_01012001,spec_39,4,6,6,4,5,4,5,15,2013
2791,res_01012001,spec_36,10,7,10,8,5,3,3,23,2013
2792,res_01012001,spec_32,4,5,5,4,5,4,4,33,2013
2793,res_01012001,spec_62,1,1,1,2,1,0,0,5,2013
2794,res_01012001,spec_34,3,2,2,1,2,1,0,4,2013
2795,res_01012001,spec_08,3,4,6,3,3,2,5,11,2013
2796,res_01012001,spec_49,2,3,3,2,2,1,1,25,2013
2797,res_01012001,spec_38,3,6,2,2,7,2,2,11,2013
2798,res_01012001,spec_43,12,8,9,12,7,1,2,16,2013
2799,res_01012001,spec_50,3,2,3,3,2,3,3,13,2013
2800,res_01012001,spec_37,12,6,9,12,7,6,8,25,2013
2801,res_01012001,spec_29,6,4,7,6,5,2,1,50,2013
2802,res_01012001,spec_26,9,13,11,11,20,7,7,103,2013
2803,res_01012001,spec_56,2,5,7,2,18,0,0,118,2013
2804,res_01012002,spec_64,2,2,2,1,2,0,0,16,2013
2805,res_01012002,spec_39,0,0,0,2,0,0,0,2,2013
2806,res_01012002,spec_49,3,2,2,1,3,1,0,32,2013
2807,res_01012002,spec_36,9,7,5,7,9,2,2,21,2013
2808,res_01012002,spec_56,1,0,2,1,1,0,0,6,2013
2809,res_01012002,spec_67,0,0,0,0,0,1,0,1,2013
2810,res_01012002,spec_09,8,9,6,11,8,2,3,23,2013
2811,res_01012002,spec_60,3,3,3,4,4,1,1,18,2013
2812,res_01012002,spec_37,7,10,7,8,4,4,3,13,2013
2813,res_01012002,spec_26,11,9,9,9,7,6,5,81,2013
2814,res_01012401,spec_29,0,0,0,1,0,0,0,1,2013
2815,res_01012401,spec_40,4,4,4,3,4,3,3,15,2013
2816,res_01012401,spec_50,3,3,3,2,2,3,2,9,2013
2817,res_01012401,spec_67,1,1,1,1,0,0,0,1,2013
2818,res_01012401,spec_37,8,9,9,10,6,5,4,19,2013
2819,res_01012401,spec_36,8,10,12,6,9,4,7,31,2013
2820,res_01012401,spec_09,14,12,9,9,15,5,4,29,2013
2821,res_01012401,spec_08,2,3,3,2,2,3,1,8,2013
2822,res_01012401,spec_31,1,1,2,1,1,1,0,3,2013
2823,res_01012401,spec_64,4,3,2,5,0,0,0,27,2013
2824,res_01012401,spec_26,11,9,11,10,11,7,7,58,2013
2825,res_01012401,spec_62,1,0,1,2,0,1,0,2,2013
2826,res_01012401,spec_49,1,3,1,1,2,1,2,8,2013
2827,res_01012401,spec_39,4,6,4,4,3,3,4,9,2013
2828,res_01012401,spec_43,7,5,7,6,6,1,1,12,2013
2829,res_01012401,spec_02,3,2,3,2,2,0,0,33,2013
2830,res_01012402,spec_43,0,0,0,0,0,1,0,1,2013
2831,res_01012402,spec_34,1,6,1,5,0,0,0,6,2013
2832,res_01012402,spec_56,7,3,4,3,3,1,0,25,2013
2833,res_01012402,spec_02,2,1,1,2,2,0,0,2,2013
2834,res_01012402,spec_26,9,5,4,6,6,5,5,26,2013
2835,res_01012402,spec_09,7,7,8,6,8,3,2,19,2013
2836,res_01012402,spec_29,2,2,2,1,2,2,1,5,2013
2837,res_01012402,spec_49,1,0,1,1,1,1,0,2,2013
2838,res_01012402,spec_50,1,0,0,0,1,0,0,1,2013
2839,res_01012402,spec_37,3,1,0,4,8,0,0,8,2013
2840,res_01012601,spec_62,1,1,2,1,3,1,1,5,2013
2841,res_01012601,spec_49,1,1,1,2,1,2,1,8,2013
2842,res_01012601,spec_38,7,8,5,10,6,3,4,16,2013
2843,res_01012601,spec_02,5,10,6,13,6,1,0,29,2013
2844,res_01012601,spec_32,3,3,4,4,4,2,3,14,2013
2845,res_01012601,spec_67,0,0,1,1,1,0,0,1,2013
2846,res_01012601,spec_08,4,4,4,4,4,2,2,11,2013
2847,res_01012601,spec_21,0,0,0,1,1,1,0,2,2013
2848,res_01012601,spec_58,1,1,3,1,1,1,1,6,2013
2849,res_01012601,spec_09,6,6,6,7,6,3,4,19,2013
2850,res_01012601,spec_34,6,2,6,6,2,1,2,8,2013
2851,res_01012601,spec_31,1,1,1,1,1,0,0,2,2013
2852,res_01012601,spec_26,7,5,6,7,6,7,6,39,2013
2853,res_01012601,spec_36,10,8,8,6,5,5,6,41,2013
2854,res_01012601,spec_37,11,14,10,12,10,8,12,32,2013
2855,res_01012601,spec_43,8,10,10,7,8,3,4,16,2013
2856,res_01012601,spec_39,5,4,5,5,4,4,5,16,2013
2857,res_01012601,spec_40,5,3,4,3,4,3,2,16,2013
2858,res_01012601,spec_19,0,1,0,1,1,1,0,1,2013
2859,res_01012601,spec_50,4,3,3,3,5,3,2,13,2013
2860,res_01012602,spec_09,7,9,7,7,11,3,3,21,2013
2861,res_01012602,spec_60,1,2,2,2,2,2,1,12,2013
2862,res_01012602,spec_32,1,1,1,1,0,0,1,2,2013
2863,res_01012602,spec_64,0,0,1,0,0,0,0,1,2013
2864,res_01012602,spec_49,2,2,2,2,1,1,1,8,2013
2865,res_01012602,spec_38,0,1,0,0,0,0,0,1,2013
2866,res_01012602,spec_26,8,7,9,8,7,7,8,52,2013
2867,res_01012602,spec_50,1,0,1,1,1,1,0,4,2013
2868,res_01012602,spec_36,6,7,7,7,7,2,1,17,2013
2869,res_01012602,spec_34,0,3,0,5,0,0,0,5,2013
2870,res_01012602,spec_21,3,4,5,3,4,3,3,17,2013
2871,res_01061000,spec_09,12,18,14,11,12,12,2,24,2013
2872,res_01061000,spec_43,4,5,4,4,6,4,1,12,2013
2873,res_01061000,spec_64,2,0,0,0,0,0,0,2,2013
2874,res_01061000,spec_26,8,5,6,3,3,1,2,16,2013
2875,res_01061000,spec_36,11,7,7,9,4,1,3,14,2013
2876,res_01061000,spec_37,8,3,2,2,2,2,1,8,2013
2877,res_01061000,spec_38,6,2,7,3,6,2,1,7,2013
2878,res_01061100,spec_34,10,3,18,15,29,0,1,29,2013
2879,res_01061100,spec_30,9,9,8,7,3,1,3,15,2013
2880,res_01061100,spec_08,12,13,10,9,5,3,11,31,2013
2881,res_01061100,spec_07,12,6,5,4,4,2,5,27,2013
2882,res_01061100,spec_09,11,9,8,6,9,1,1,12,2013
2883,res_01061100,spec_26,3,1,1,0,1,1,0,4,2013
2884,res_01061100,spec_36,8,10,10,13,4,1,5,22,2013
2885,res_01061100,spec_56,3,3,3,3,3,2,2,22,2013
2886,res_01061100,spec_43,2,12,5,21,6,0,1,24,2013
2887,res_01061200,spec_37,2,3,2,4,5,0,0,7,2013
2888,res_01061200,spec_99,13,13,16,14,8,0,0,16,2013
2889,res_01061200,spec_43,7,4,5,6,6,1,3,10,2013
2890,res_01061200,spec_32,3,4,2,2,1,1,1,9,2013
2891,res_01061200,spec_09,8,3,3,8,8,1,4,11,2013
2892,res_01061200,spec_26,3,5,3,3,3,1,1,8,2013
2893,res_01061200,spec_56,7,6,5,4,4,0,0,38,2013
2894,res_01061200,spec_38,6,0,4,3,4,1,1,6,2013
2895,res_01061200,spec_36,8,9,7,4,4,1,2,16,2013
2896,res_01061200,spec_34,9,14,5,3,13,0,0,14,2013
2897,res_01061400,spec_56,7,8,6,8,7,4,1,80,2013
2898,res_01061400,spec_40,3,3,3,4,4,2,1,13,2013
2899,res_01061400,spec_60,1,1,1,1,0,0,0,3,2013
2900,res_01061500,spec_60,3,2,3,2,1,0,0,19,2013
2901,res_01061500,spec_56,5,2,3,4,2,1,0,32,2013
2902,res_01061600,spec_14,6,4,2,5,7,1,3,12,2013
2903,res_01061600,spec_36,9,12,13,8,10,0,4,25,2013
2904,res_01061600,spec_30,3,6,4,6,2,5,6,11,2013
2905,res_01061600,spec_26,1,0,2,1,1,1,1,2,2013
2906,res_01061600,spec_56,2,5,2,1,1,4,4,26,2013
2907,res_01061700,spec_40,3,4,3,4,4,3,2,25,2013
2908,res_01061700,spec_56,9,9,8,7,10,1,0,99,2013
2909,res_01061700,spec_60,5,6,4,6,5,0,0,40,2013
2910,res_01061800,spec_26,19,15,2,2,2,2,3,26,2013
2911,res_01061800,spec_43,5,7,6,4,2,0,1,11,2013
2912,res_01061800,spec_09,21,24,19,7,21,1,3,33,2013
2913,res_01061800,spec_08,1,1,1,1,1,0,1,3,2013
2914,res_01061800,spec_37,6,4,9,7,3,0,4,12,2013
2915,res_01062000,spec_40,3,3,3,3,3,1,0,14,2013
2916,res_01062000,spec_56,6,6,5,4,6,3,2,61,2013
2917,res_01062000,spec_60,3,3,4,4,4,0,0,35,2013
2918,res_01062100,spec_56,10,10,11,11,12,0,0,126,2013
2919,res_01062100,spec_60,2,2,2,3,2,0,1,15,2013
2920,res_01062200,spec_60,7,7,7,6,8,2,1,90,2013
2921,res_01062200,spec_56,5,7,6,6,5,2,0,68,2013
2922,res_01062300,spec_56,9,8,8,7,8,1,0,150,2013
2923,res_01062600,spec_43,1,3,6,15,16,0,0,25,2013
2924,res_01062600,spec_36,16,13,11,7,1,0,5,23,2013
2925,res_01062600,spec_34,4,0,0,3,0,0,0,4,2013
2926,res_01062600,spec_09,9,20,11,10,14,2,1,29,2013
2927,res_01062600,spec_37,8,1,1,5,11,0,0,12,2013
2928,res_01062600,spec_26,2,1,1,1,1,0,0,3,2013
2929,res_01062600,spec_56,5,7,3,6,5,0,0,26,2013
2930,res_01062700,spec_56,3,3,3,3,4,1,0,36,2013
2931,res_01062700,spec_60,2,2,1,1,2,1,0,14,2013
2932,res_01062800,spec_34,4,0,1,1,2,0,1,4,2013
2933,res_01062800,spec_07,5,4,3,4,1,1,2,21,2013
2934,res_01062800,spec_36,14,14,23,23,15,0,4,35,2013
2935,res_01062800,spec_26,1,1,1,1,1,1,1,4,2013
2936,res_01062800,spec_09,11,6,4,9,11,1,1,13,2013
2937,res_01062800,spec_30,0,0,1,5,3,0,0,5,2013
2938,res_01062800,spec_08,6,7,8,6,7,1,2,14,2013
2939,res_01062900,spec_56,10,11,10,9,8,0,1,151,2013
2940,res_01062900,spec_60,8,4,4,5,4,1,0,78,2013
2941,res_01063000,spec_60,4,4,4,4,4,0,0,45,2013
2942,res_01063000,spec_26,2,1,1,1,1,0,0,6,2013
2943,res_01063100,spec_56,6,5,5,5,6,2,0,57,2013
2944,res_01063100,spec_60,5,2,2,1,1,1,0,8,2013
2945,res_01063100,spec_40,3,3,3,3,3,2,1,13,2013
2946,res_01063200,spec_36,10,12,10,6,2,1,12,32,2013
2947,res_01063200,spec_14,0,0,1,1,0,0,1,1,2013
2948,res_01063200,spec_43,13,10,13,10,2,1,2,17,2013
2949,res_01063200,spec_60,1,2,2,1,3,1,0,16,2013
2950,res_01063200,spec_34,2,0,1,0,2,0,0,2,2013
2951,res_01063200,spec_99,27,25,27,34,30,0,0,34,2013
2952,res_01063200,spec_38,6,7,1,5,1,0,3,9,2013
2953,res_01063200,spec_26,2,1,2,2,2,0,0,5,2013
2954,res_01063200,spec_09,5,3,4,2,3,0,2,8,2013
2955,res_01063200,spec_56,3,3,3,2,3,1,0,29,2013
2956,res_01063300,spec_60,3,6,5,5,6,3,1,76,2013
2957,res_01063300,spec_56,2,2,2,3,2,2,1,18,2013
2958,res_01063400,spec_60,6,5,5,5,5,5,0,68,2013
2959,res_01063500,spec_56,14,5,12,8,5,7,0,99,2013
2960,res_01063900,spec_56,5,5,5,4,4,1,0,61,2013
2961,res_01064000,spec_99,0,13,0,1,8,0,0,13,2013
2962,res_01064000,spec_09,1,6,7,7,1,0,0,10,2013
2963,res_01064000,spec_36,19,10,6,10,15,1,6,22,2013
2964,res_01064000,spec_32,3,3,2,2,3,1,0,13,2013
2965,res_01064000,spec_26,2,2,1,2,1,0,0,4,2013
2966,res_01064000,spec_60,2,1,2,1,1,0,0,15,2013
2967,res_01064000,spec_56,7,8,7,5,5,1,0,47,2013
2968,res_01064000,spec_75,1,2,1,1,1,0,0,13,2013
2969,res_01064100,spec_26,9,2,1,1,1,1,1,10,2013
2970,res_01064100,spec_09,7,10,5,11,17,12,2,19,2013
2971,res_01064100,spec_36,23,18,25,24,13,13,6,37,2013
2972,res_01064100,spec_56,6,5,5,6,6,1,0,33,2013
